NROEMPRESA;SEQPRODUTO;DESCCOMPLETA;DTAHORAMOVTO;INDENTRADASAIDA;ENDERECO;MOVIMENTACAO;SALDOENDERECO;SALDO_ATUAL;QTDMOVTO;MOVIMENTADO;SALDO_ANTERIOR;EMB;ORIGEM_OU_DESTINO;USUMOVTO;NOME;MITIVO_AJUSTE;SEQLOTE;DESCLINHASEPAR
107;115669;DES SECRET 45G GEL FEM INVIS COTTON;12/05/2026 10:38:41;E;END.01.086.122.2.1;CANCELAMENTO DE EXPEDIÇÃO;348;29;60;5;24;CX 12;DEP 01 CARGA 1480566 LOTE 298 QUEBRA 0;235266;KATIA RAMOS TEIXEIRA;Ajuste de Itens;298;PV2 - LIMPEZA/PERFUMARIA
107;115669;DES SECRET 45G GEL FEM INVIS COTTON;12/05/2026 10:38:41;E;END.01.086.122.2.1;CANCELAMENTO DE EXPEDIÇÃO;396;33;48;4;29;CX 12;DEP 01 CARGA 1480566 LOTE 298 QUEBRA 0;235266;KATIA RAMOS TEIXEIRA;Ajuste de Itens;298;PV2 - LIMPEZA/PERFUMARIA
107;115669;DES SECRET 45G GEL FEM INVIS COTTON;12/05/2026 10:38:41;E;END.01.086.122.2.1;CANCELAMENTO DE EXPEDIÇÃO;444;37;48;4;33;CX 12;DEP 01 CARGA 1480566 LOTE 298 QUEBRA 0;235266;KATIA RAMOS TEIXEIRA;Ajuste de Itens;298;PV2 - LIMPEZA/PERFUMARIA
107;115669;DES SECRET 45G GEL FEM INVIS COTTON;12/05/2026 10:38:41;E;END.01.086.122.2.1;CANCELAMENTO DE EXPEDIÇÃO;480;40;36;3;37;CX 12;DEP 01 CARGA 1480566 LOTE 298 QUEBRA 0;235266;KATIA RAMOS TEIXEIRA;Ajuste de Itens;298;PV2 - LIMPEZA/PERFUMARIA
107;118984;DES DOVE 150ML AERO MASC MEN+CARE ENERGY BOOST;12/05/2026 13:01:38;E;END.01.099.122.2.2;CANCELAMENTO DE EXPEDIÇÃO;24;2;12;1;1;CX 12;DEP 01 CARGA 1480566 LOTE 379 QUEBRA 0;235266;KATIA RAMOS TEIXEIRA;Ajuste de Itens;379;PV2 - LIMPEZA/PERFUMARIA
107;119357;ESC DENT CONDOR C/2 TRIP;12/05/2026 13:11:17;E;END.01.100.125.2.1;CANCELAMENTO DE EXPEDIÇÃO;180;5;108;3;2;CX 36;DEP 01 CARGA 1480566 LOTE 383 QUEBRA 0;235266;KATIA RAMOS TEIXEIRA;Ajuste de Itens;383;PV2 - LIMPEZA/PERFUMARIA
107;119357;ESC DENT CONDOR C/2 TRIP;12/05/2026 13:11:17;E;END.01.100.125.2.1;CANCELAMENTO DE EXPEDIÇÃO;252;7;72;2;5;CX 36;DEP 01 CARGA 1480566 LOTE 383 QUEBRA 0;235266;KATIA RAMOS TEIXEIRA;Ajuste de Itens;383;PV2 - LIMPEZA/PERFUMARIA
107;119357;ESC DENT CONDOR C/2 TRIP;12/05/2026 13:11:17;E;END.01.100.125.2.1;CANCELAMENTO DE EXPEDIÇÃO;324;9;72;2;7;CX 36;DEP 01 CARGA 1480566 LOTE 383 QUEBRA 0;235266;KATIA RAMOS TEIXEIRA;Ajuste de Itens;383;PV2 - LIMPEZA/PERFUMARIA
107;119357;ESC DENT CONDOR C/2 TRIP;12/05/2026 13:11:17;E;END.01.100.125.2.1;CANCELAMENTO DE EXPEDIÇÃO;360;10;36;1;9;CX 36;DEP 01 CARGA 1480566 LOTE 383 QUEBRA 0;235266;KATIA RAMOS TEIXEIRA;Ajuste de Itens;383;PV2 - LIMPEZA/PERFUMARIA
107;119357;ESC DENT CONDOR C/2 TRIP;12/05/2026 13:11:17;E;END.01.100.125.2.1;CANCELAMENTO DE EXPEDIÇÃO;396;11;36;1;10;CX 36;DEP 01 CARGA 1480566 LOTE 383 QUEBRA 0;235266;KATIA RAMOS TEIXEIRA;Ajuste de Itens;383;PV2 - LIMPEZA/PERFUMARIA
107;6602;COPO NADIR 100ML CANINHA/CAFEZINHO;05/05/2026 15:11:22;E;END.01.101.126.2.3;CANCELAMENTO DE EXPEDIÇÃO;1944;81;24;1;80;CX 24;DEP 01 CARGA 1471962 LOTE 7 QUEBRA 0;398025;KAUE ROMERO;Ajuste de Itens;7;BAZAR AUXILIAR
107;69966;CJ GARFO TRAMONTINA INOX 3PC LEME PRETO;05/05/2026 15:11:22;E;END.01.102.122.2.2;CANCELAMENTO DE EXPEDIÇÃO;33;33;5;5;28;UN 1;DEP 01 CARGA 1471962 LOTE 7 QUEBRA 0;398025;KAUE ROMERO;Ajuste de Itens;7;BAZAR AUXILIAR
107;117377;BANQUETA CAMESA PLAST DOBRAVEL BCA;05/05/2026 15:11:22;E;END.01.100.121.2.4;CANCELAMENTO DE EXPEDIÇÃO;24;4;12;2;2;CX 6;DEP 01 CARGA 1471962 LOTE 7 QUEBRA 0;398025;KAUE ROMERO;Ajuste de Itens;7;BAZAR AUXILIAR
107;79089;VARREDORA MESA NOVICA COLORS;06/05/2026 08:38:25;E;END.01.101.121.2.4;CANCELAMENTO DE EXPEDIÇÃO;12;1;12;1;0;CX 12;DEP 01 CARGA 1472595 LOTE 8 QUEBRA 0;398025;KAUE ROMERO;Ajuste de Itens;8;BAZAR AUXILIAR
107;93459;JG COPO NADIR 300ML C/6 OCA;06/05/2026 08:38:25;E;END.01.102.122.1.2;CANCELAMENTO DE EXPEDIÇÃO;264;44;6;1;43;CX 6;DEP 01 CARGA 1472595 LOTE 8 QUEBRA 0;398025;KAUE ROMERO;Ajuste de Itens;8;BAZAR AUXILIAR
107;111588;SALEIRO PIMENTEIRO EURO VD;06/05/2026 08:38:25;E;END.01.100.120.2.2;CANCELAMENTO DE EXPEDIÇÃO;6;1;6;1;0;CX 6;DEP 01 CARGA 1472595 LOTE 8 QUEBRA 0;398025;KAUE ROMERO;Ajuste de Itens;8;BAZAR AUXILIAR
107;117268;CESTO BIGSUL SILICONE P/ AIRFRYER QUADRADO;06/05/2026 08:38:25;E;END.01.100.122.1.1;CANCELAMENTO DE EXPEDIÇÃO;140;14;10;1;13;DP 10;DEP 01 CARGA 1472595 LOTE 8 QUEBRA 0;398025;KAUE ROMERO;Ajuste de Itens;8;BAZAR AUXILIAR
107;119146;PANO ALKLIN C/40 MULTIUSO PANOTEK;06/05/2026 10:34:33;E;END.01.103.131.1.1;CANCELAMENTO DE EXPEDIÇÃO;264;11;48;2;9;FD 24;DEP 01 CARGA 1472596 LOTE 5 QUEBRA 0;398025;KAUE ROMERO;Ajuste de Itens;5;BAZAR AUXILIAR
107;35878;ADITIVO PIPICAT 500G ANTIODOR ANTIBAC;06/05/2026 13:53:00;E;END.01.102.119.2.4;CANCELAMENTO DE EXPEDIÇÃO;36;3;12;1;2;CX 12;DEP 01 CARGA 1472597 LOTE 5 QUEBRA 0;398025;KAUE ROMERO;Ajuste de Itens;5;BAZAR AUXILIAR
107;11996;VINHO JOTA PE 750ML BRA BORDO SECO TTO;07/05/2026 11:44:25;E;END.01.054.179.1.1;CANCELAMENTO DE EXPEDIÇÃO;12;2;12;2;0;CX 6;DEP 01 CARGA 1474577 LOTE 13 QUEBRA 0;398025;KAUE ROMERO;Ajuste de Itens;13;BEBIDAS
107;87426;VINHO CAVIC 750ML ARG TTO MEIO RED WINE SECO;07/05/2026 11:44:25;E;END.01.054.174.2.1;CANCELAMENTO DE EXPEDIÇÃO;24;4;24;4;0;CX 6;DEP 01 CARGA 1474577 LOTE 13 QUEBRA 0;398025;KAUE ROMERO;Ajuste de Itens;13;BEBIDAS
107;101381;VODKA KISLLA 900ML TRAD;07/05/2026 11:44:25;E;END.01.055.183.2.2;CANCELAMENTO DE EXPEDIÇÃO;12;2;12;2;0;CX 6;DEP 01 CARGA 1474577 LOTE 13 QUEBRA 0;398025;KAUE ROMERO;Ajuste de Itens;13;BEBIDAS
107;118815;VINHO BELHARA 750ML ARG VINEYARDS. CHARD BCO;07/05/2026 14:40:02;E;END.01.005.74.1.1;CANCELAMENTO DE EXPEDIÇÃO;2664;444;6;1;443;CX 6;DEP 01 CARGA 1472534 LOTE 5 QUEBRA 0;398025;KAUE ROMERO;Ajuste de Itens;5;BEBIDAS
107;4656;BEBIDA ADES 1L MACA;11/05/2026 08:43:11;E;END.01.052.138.2.2;CANCELAMENTO DE EXPEDIÇÃO;318;53;18;3;50;CX 6;DEP 01 CARGA 1475299 LOTE 8 QUEBRA 0;398025;KAUE ROMERO;Ajuste de Itens;8;BEBIDAS
107;4695;BEBIDA ADES 200ML SOJA LARAN;11/05/2026 08:43:11;E;END.01.052.140.2.2;CANCELAMENTO DE EXPEDIÇÃO;-24;-4;18;3;-7;CX 6;DEP 01 CARGA 1475299 LOTE 8 QUEBRA 0;398025;KAUE ROMERO;Ajuste de Itens;8;BEBIDAS
107;77992;VINHO SAN MARTIN 1,4L BRA SUAVE TTO;11/05/2026 08:43:11;E;END.01.003.40.1.1;CANCELAMENTO DE EXPEDIÇÃO;414;69;78;13;56;CX 6;DEP 01 CARGA 1475299 LOTE 8 QUEBRA 0;398025;KAUE ROMERO;Ajuste de Itens;8;BEBIDAS
107;88673;CACHACA 7 CAMPOS PIRACICABA 970ML. OURO;11/05/2026 08:43:11;E;END.01.003.103.1.1;CANCELAMENTO DE EXPEDIÇÃO;162;27;18;3;24;CX 6;DEP 01 CARGA 1475299 LOTE 8 QUEBRA 0;398025;KAUE ROMERO;Ajuste de Itens;8;BEBIDAS
107;118815;VINHO BELHARA 750ML ARG VINEYARDS. CHARD BCO;11/05/2026 08:43:11;E;END.01.005.74.1.1;CANCELAMENTO DE EXPEDIÇÃO;2718;453;24;4;449;CX 6;DEP 01 CARGA 1475299 LOTE 8 QUEBRA 0;398025;KAUE ROMERO;Ajuste de Itens;8;BEBIDAS
107;97197;BEBIDA 3 CORACOES 1L CAST AMENDOA;07/05/2026 10:17:50;E;END.01.010.109.2.1;CANCELAMENTO DE EXPEDIÇÃO;-60;-5;24;2;-7;CX 12;DEP 01 CARGA 1474577 LOTE 3 QUEBRA 0;398025;KAUE ROMERO;Ajuste de Itens;3;ALIMENTO AG
107;120355;CERV CORONA 350ML SUNBREW ZR ALC;07/05/2026 15:52:06;E;END.03.311.56.1.1;CANCELAMENTO DE EXPEDIÇÃO;0;0;64;8;-8;CX 8;DEP 03 CARGA 1475326 LOTE 1 QUEBRA 0;398025;KAUE ROMERO;Ajuste de Itens;1;BEBIDAS LATA
107;6774;COPO CERV NADIR 300ML MUNICH;09/05/2026 13:56:15;E;END.01.092.130.2.2;CANCELAMENTO DE EXPEDIÇÃO;-192;-8;48;2;-10;CX 24;DEP 01 CARGA 1474557 LOTE 1 QUEBRA 0;398025;KAUE ROMERO;Ajuste de Itens;1;FRAGIL
107;82620;PETISCO FILOS 40G C/1 ORELHA SUINA NAT DESIDRAT;07/05/2026 09:18:52;E;END.01.012.24.2.3;CANCELAMENTO DE EXPEDIÇÃO;0;0;24;1;-1;CX 24;DEP 01 CARGA 1472619 LOTE 10 QUEBRA 0;398025;KAUE ROMERO;Ajuste de Itens;10;PET SHOP ALIMENTO
107;106613;RACAO LEROY 1KG GATOS ADULTOS PREM BUFFET MIX;07/05/2026 09:18:52;E;END.01.012.28.1.1;CANCELAMENTO DE EXPEDIÇÃO;320;32;30;3;29;FD 10;DEP 01 CARGA 1472619 LOTE 10 QUEBRA 0;398025;KAUE ROMERO;Ajuste de Itens;10;PET SHOP ALIMENTO
107;112752;PETISCO PETISCAO C/2 COSTELA DEF;07/05/2026 09:18:52;E;END.01.012.14.2.1;CANCELAMENTO DE EXPEDIÇÃO;420;21;80;4;17;CX 20;DEP 01 CARGA 1472619 LOTE 10 QUEBRA 0;398025;KAUE ROMERO;Ajuste de Itens;10;PET SHOP ALIMENTO
107;112753;PETISCO PETISCAO C/1 ORELHA BOVINA;07/05/2026 09:18:52;E;END.01.012.20.4.3;CANCELAMENTO DE EXPEDIÇÃO;324;27;24;2;25;CX 12;DEP 01 CARGA 1472619 LOTE 10 QUEBRA 0;398025;KAUE ROMERO;Ajuste de Itens;10;PET SHOP ALIMENTO
107;95127;RACAO BIRBO 1KG PREM CAES ADULTOS CARNE;07/05/2026 10:04:22;E;END.01.013.82.1.1;CANCELAMENTO DE EXPEDIÇÃO;80;8;70;7;1;CX 10;DEP 01 CARGA 1472619 LOTE 11 QUEBRA 0;398025;KAUE ROMERO;Ajuste de Itens;11;PET SHOP ALIMENTO
107;5635;ARROZ FIFI 5KG P/CAES;09/05/2026 09:34:19;E;END.01.012.79.1.1;CANCELAMENTO DE EXPEDIÇÃO;0;0;72;12;-12;FD 6;DEP 01 CARGA 1474588 LOTE 12 QUEBRA 0;398025;KAUE ROMERO;Ajuste de Itens;12;PET SHOP ALIMENTO
107;101751;RACAO MONELLO 1KG CAES SENIOR FGO/ARROZ/BETER;09/05/2026 09:34:20;E;END.01.012.52.2.1;CANCELAMENTO DE EXPEDIÇÃO;160;16;60;6;10;CX 10;DEP 01 CARGA 1474588 LOTE 12 QUEBRA 0;398025;KAUE ROMERO;Ajuste de Itens;12;PET SHOP ALIMENTO
107;105346;RACAO PEDIGREE 900G CAES RACAS PEQ MINIS CARNE/VEG;09/05/2026 09:34:20;E;END.01.012.44.1.1;CANCELAMENTO DE EXPEDIÇÃO;250;25;60;6;19;CX 10;DEP 01 CARGA 1474588 LOTE 12 QUEBRA 0;398025;KAUE ROMERO;Ajuste de Itens;12;PET SHOP ALIMENTO
107;2352;TALCO GRANADO 100G POLVILHO ANTISSEPTICO;05/05/2026 11:22:29;E;END.01.086.134.1.2;CANCELAMENTO DE EXPEDIÇÃO;588;49;132;11;38;CX 12;DEP 01 CARGA 1471971 LOTE 14 QUEBRA 0;398025;KAUE ROMERO;Ajuste de Itens;14;LIMPEZA BG PAV 02
107;106603;AMACIANTE TAKLIM 1L CONC PREM MEMORIES;05/05/2026 11:22:29;E;END.01.085.142.1.2;CANCELAMENTO DE EXPEDIÇÃO;0;0;36;6;-6;CX 6;DEP 01 CARGA 1471971 LOTE 14 QUEBRA 0;398025;KAUE ROMERO;Ajuste de Itens;14;LIMPEZA BG PAV 02
107;113103;SHAMPOO LOLA COSMETICS 250ML MORTE SUBITA;05/05/2026 11:22:29;E;END.01.087.134.1.2;CANCELAMENTO DE EXPEDIÇÃO;252;42;6;1;41;CX 6;DEP 01 CARGA 1471971 LOTE 14 QUEBRA 0;398025;KAUE ROMERO;Ajuste de Itens;14;LIMPEZA BG PAV 02
107;113218;COND LOLA COSMETICS 250G HIDRAT MORTE SUBITA;05/05/2026 11:22:29;E;END.01.085.134.1.2;CANCELAMENTO DE EXPEDIÇÃO;276;46;6;1;45;CX 6;DEP 01 CARGA 1471971 LOTE 14 QUEBRA 0;398025;KAUE ROMERO;Ajuste de Itens;14;LIMPEZA BG PAV 02
107;113328;MASCARA LOLA COSMETICS 450G DANOS VORAZES;05/05/2026 11:22:29;E;END.01.085.138.1.1;CANCELAMENTO DE EXPEDIÇÃO;312;52;6;1;51;CX 6;DEP 01 CARGA 1471971 LOTE 14 QUEBRA 0;398025;KAUE ROMERO;Ajuste de Itens;14;LIMPEZA BG PAV 02
107;2423;CREME DENT COLGATE 90G ADV FRESH GEL;06/05/2026 09:35:17;E;END.01.096.121.2.3;CANCELAMENTO DE EXPEDIÇÃO;-12;-1;24;2;-3;DP 12;DEP 01 CARGA 1472595 LOTE 14 QUEBRA 0;398025;KAUE ROMERO;Ajuste de Itens;14;LIMPEZA BG PAV 02
107;118225;AMACIANTE GUIMARAES 1L CONC CARINHO/CONFORTO;06/05/2026 09:35:17;E;END.01.086.137.1.2;CANCELAMENTO DE EXPEDIÇÃO;24;2;24;2;0;CX 12;DEP 01 CARGA 1472595 LOTE 14 QUEBRA 0;398025;KAUE ROMERO;Ajuste de Itens;14;LIMPEZA BG PAV 02
107;2423;CREME DENT COLGATE 90G ADV FRESH GEL;06/05/2026 11:08:32;E;END.01.096.121.2.3;CANCELAMENTO DE EXPEDIÇÃO;12;1;24;2;-1;DP 12;DEP 01 CARGA 1472596 LOTE 9 QUEBRA 0;398025;KAUE ROMERO;Ajuste de Itens;9;LIMPEZA BG PAV 02
107;113377;LIMPADOR GUIMARAES 500ML GATILH FLOR CEREJEIRA;06/05/2026 11:08:32;E;END.01.086.134.2.1;CANCELAMENTO DE EXPEDIÇÃO;12;1;12;1;0;CX 12;DEP 01 CARGA 1472596 LOTE 9 QUEBRA 0;398025;KAUE ROMERO;Ajuste de Itens;9;LIMPEZA BG PAV 02
107;98026;SABONETE FLOR YPE 85G FLOR MACA;09/05/2026 13:51:19;E;END.01.086.126.2.2;CANCELAMENTO DE EXPEDIÇÃO;11232;156;792;11;145;CX 72;DEP 01 CARGA 1472538 LOTE 3 QUEBRA 0;398025;KAUE ROMERO;Ajuste de Itens;3;LIMPEZA BG PAV 02
107;118083;BEBIDA LACTEA PIRACANJUBA 1L PROTEIN CHOC;09/05/2026 13:45:34;E;END.01.051.175.1.1;CANCELAMENTO DE EXPEDIÇÃO;180;15;24;2;13;CX 12;DEP 01 CARGA 1474583 LOTE 18 QUEBRA 0;398025;KAUE ROMERO;Ajuste de Itens;18;LEITE
107;115317;COLORACAO ALFAPARF 150G LOUR CLARISS 9;05/05/2026 07:50:13;E;END.01.082.143.1.2;CANCELAMENTO DE EXPEDIÇÃO;216;18;24;2;16;CX 12;DEP 01 CARGA 1471971 LOTE 5 QUEBRA 0;398025;KAUE ROMERO;Ajuste de Itens;5;PERFUMARIA PAV02
107;120049;MASCARA TRAT SEDA 300G FORCA/CRESC;05/05/2026 07:50:13;E;END.01.081.129.1.1;CANCELAMENTO DE EXPEDIÇÃO;0;0;12;2;-2;CX 6;DEP 01 CARGA 1471971 LOTE 5 QUEBRA 0;398025;KAUE ROMERO;Ajuste de Itens;5;PERFUMARIA PAV02
107;115271;CREME FACIAL NIVEA 100G BELEZA RADIANT;05/05/2026 13:54:50;E;END.01.076.141.1.1;CANCELAMENTO DE EXPEDIÇÃO;16;2;8;1;1;CX 8;DEP 01 CARGA 1471962 LOTE 3 QUEBRA 0;398025;KAUE ROMERO;Ajuste de Itens;3;PERFUMARIA PAV02
107;115317;COLORACAO ALFAPARF 150G LOUR CLARISS 9;05/05/2026 13:54:51;E;END.01.082.143.1.2;CANCELAMENTO DE EXPEDIÇÃO;192;16;24;2;14;CX 12;DEP 01 CARGA 1471962 LOTE 3 QUEBRA 0;398025;KAUE ROMERO;Ajuste de Itens;3;PERFUMARIA PAV02
107;79483;SABONETE PROTEX 85G PROPOLIS;06/05/2026 10:00:24;E;END.01.080.135.1.1;CANCELAMENTO DE EXPEDIÇÃO;468;39;12;1;38;DP 12;DEP 01 CARGA 1472596 LOTE 2 QUEBRA 0;398025;KAUE ROMERO;Ajuste de Itens;2;PERFUMARIA PAV02
107;1980;SABONETE PALMOLIVE 150G. NATURALS CACAU KARITE;06/05/2026 11:35:41;E;END.01.080.122.2.1;CANCELAMENTO DE EXPEDIÇÃO;720;60;12;1;59;DP 12;DEP 01 CARGA 1472597 LOTE 2 QUEBRA 0;398025;KAUE ROMERO;Ajuste de Itens;2;PERFUMARIA PAV02
107;11282;GUARDANAPO MAXIM 23X22 C/50 FLS =;06/05/2026 11:35:41;E;END.01.084.142.1.2;CANCELAMENTO DE EXPEDIÇÃO;1440;18;80;1;17;FD 80;DEP 01 CARGA 1472597 LOTE 2 QUEBRA 0;398025;KAUE ROMERO;Ajuste de Itens;2;PERFUMARIA PAV02
107;79483;SABONETE PROTEX 85G PROPOLIS;06/05/2026 11:35:41;E;END.01.080.135.1.1;CANCELAMENTO DE EXPEDIÇÃO;480;40;12;1;39;DP 12;DEP 01 CARGA 1472597 LOTE 2 QUEBRA 0;398025;KAUE ROMERO;Ajuste de Itens;2;PERFUMARIA PAV02
107;119996;SABONETE PALMOLIVE 85G NATURALS CAFE/OLEO AMEND;06/05/2026 13:21:11;E;END.01.081.128.2.2;CANCELAMENTO DE EXPEDIÇÃO;0;0;12;1;-1;DP 12;DEP 01 CARGA 1472520 LOTE 7 QUEBRA 0;398025;KAUE ROMERO;Ajuste de Itens;7;PERFUMARIA PAV02
107;86939;TAPETE HIG SANOL 60X80CM C/30;06/05/2026 09:21:16;E;END.01.094.122.1.1;CANCELAMENTO DE EXPEDIÇÃO;36;6;12;2;4;CX 6;DEP 01 CARGA 1472595 LOTE 13 QUEBRA 0;398025;KAUE ROMERO;Ajuste de Itens;13;PET SHOP HIGIENE
107;15855;GELATINA ROYAL 25G LIMAO;07/05/2026 08:26:57;E;END.01.059.180.1.1;CANCELAMENTO DE EXPEDIÇÃO;-78;-13;12;2;-15;DP 6;DEP 01 CARGA 1472619 LOTE 1 QUEBRA 0;398025;KAUE ROMERO;Ajuste de Itens;1;MATINAIS MG
107;87519;TEMPERO MAGGI 1,1KG CARNE;07/05/2026 08:26:57;E;END.01.060.168.1.1;CANCELAMENTO DE EXPEDIÇÃO;36;6;6;1;5;CX 6;DEP 01 CARGA 1472619 LOTE 1 QUEBRA 0;398025;KAUE ROMERO;Ajuste de Itens;1;MATINAIS MG
107;91621;CAFE NESCAFE 250G GOLD TORRAD MOID. EQUILIBRIUM;07/05/2026 08:26:57;E;END.01.059.143.2.1;CANCELAMENTO DE EXPEDIÇÃO;96;8;12;1;7;CX 12;DEP 01 CARGA 1472619 LOTE 1 QUEBRA 0;398025;KAUE ROMERO;Ajuste de Itens;1;MATINAIS MG
107;99734;SUPLEMENTO ALIM MAX TITANIUM 1,4KG MASS CHOC;07/05/2026 08:26:57;E;END.01.058.125.1.1;CANCELAMENTO DE EXPEDIÇÃO;215;35,8333333333333333333;6;1;34,8333333333333333333;CX 6;DEP 01 CARGA 1472619 LOTE 1 QUEBRA 0;398025;KAUE ROMERO;Ajuste de Itens;1;MATINAIS MG
107;120214;BARRA PROT NUTRATA 45G CHARGE C/WHEY PROTEIN;07/05/2026 08:26:57;E;END.01.059.119.2.1;CANCELAMENTO DE EXPEDIÇÃO;6708;559;24;2;557;DP 12;DEP 01 CARGA 1472619 LOTE 1 QUEBRA 0;398025;KAUE ROMERO;Ajuste de Itens;1;MATINAIS MG
107;112406;BARRA NUTS BANANA BRASIL 25G CAST/FRUT VERM;07/05/2026 13:39:22;E;END.01.060.142.1.1;CANCELAMENTO DE EXPEDIÇÃO;3852;321;60;5;316;DP 12;DEP 01 CARGA 1472534 LOTE 1 QUEBRA 0;398025;KAUE ROMERO;Ajuste de Itens;1;MATINAIS MG
107;1374;FEIJAO ARBAZA 1KG PRETO TP1 =;07/05/2026 10:55:16;E;END.01.011.52.1.1;CANCELAMENTO DE EXPEDIÇÃO;60;2;60;2;0;FD 30;DEP 01 CARGA 1474577 LOTE 4 QUEBRA 0;398025;KAUE ROMERO;Ajuste de Itens;4;CEREAIS
107;1525;FARINHA MILHO PERDIZ 1KG PRE COZIDA;07/05/2026 10:55:16;E;END.01.065.160.1.1;CANCELAMENTO DE EXPEDIÇÃO;0;0;12;1;-1;FD 12;DEP 01 CARGA 1474577 LOTE 4 QUEBRA 0;398025;KAUE ROMERO;Ajuste de Itens;4;CEREAIS
107;1550;ACUCAR GASPARIN 1KG CRISTAL;07/05/2026 10:55:16;E;END.01.011.49.1.1;CANCELAMENTO DE EXPEDIÇÃO;560;56;200;20;36;FD 10;DEP 01 CARGA 1474577 LOTE 4 QUEBRA 0;398025;KAUE ROMERO;Ajuste de Itens;4;CEREAIS
107;4882;SAL TEMPERO VOVO 1KG IODADO GROSSO TEMP S/PIMENTA;07/05/2026 10:55:17;E;END.01.011.93.2.1;CANCELAMENTO DE EXPEDIÇÃO;8820;588;30;2;586;FD 15;DEP 01 CARGA 1474577 LOTE 4 QUEBRA 0;398025;KAUE ROMERO;Ajuste de Itens;4;CEREAIS
107;8776;ARROZ ROZCATO 1KG BCO TP1;07/05/2026 10:55:17;E;END.01.011.29.1.1;CANCELAMENTO DE EXPEDIÇÃO;1390;46,3333333333333333333;150;5;41,3333333333333333333;FD 30;DEP 01 CARGA 1474577 LOTE 4 QUEBRA 0;398025;KAUE ROMERO;Ajuste de Itens;4;CEREAIS
107;8824;ACUCAR UNIAO 1KG NATURALE DEMERARA;07/05/2026 10:55:17;E;END.01.011.79.1.1;CANCELAMENTO DE EXPEDIÇÃO;2430;243;20;2;241;FD 10;DEP 01 CARGA 1474577 LOTE 4 QUEBRA 0;398025;KAUE ROMERO;Ajuste de Itens;4;CEREAIS
107;69469;BICARBONATO SODIO APTI 100G;07/05/2026 10:55:17;E;END.01.011.77.2.1;CANCELAMENTO DE EXPEDIÇÃO;180;9;40;2;7;CX 20;DEP 01 CARGA 1474577 LOTE 4 QUEBRA 0;398025;KAUE ROMERO;Ajuste de Itens;4;CEREAIS
107;110303;ACUCAR STA ISABEL 1KG DEMERARA;07/05/2026 10:55:17;E;END.01.011.45.1.1;CANCELAMENTO DE EXPEDIÇÃO;-20;-2;30;3;-5;FD 10;DEP 01 CARGA 1474577 LOTE 4 QUEBRA 0;398025;KAUE ROMERO;Ajuste de Itens;4;CEREAIS
107;4882;SAL TEMPERO VOVO 1KG IODADO GROSSO TEMP S/PIMENTA;13/05/2026 08:16:23;E;END.01.011.93.2.1;CANCELAMENTO DE EXPEDIÇÃO;12435;829;150;10;819;FD 15;DEP 01 CARGA 1480749 LOTE 3 QUEBRA 0;398025;KAUE ROMERO;Ajuste de Itens;3;CEREAIS
107;118325;SAL MIRAMAR 1KG IODADO MOID;13/05/2026 08:16:23;E;END.01.011.51.1.1;CANCELAMENTO DE EXPEDIÇÃO;160;16;100;10;6;FD 10;DEP 01 CARGA 1480749 LOTE 3 QUEBRA 0;398025;KAUE ROMERO;Ajuste de Itens;3;CEREAIS
107;7814;ML TOALHA PAPEL 20X21 C/1000 INTERFOLHADO;09/05/2026 11:23:41;E;END.01.005.62.1.1;CANCELAMENTO DE EXPEDIÇÃO;150;150;60;60;90;UN 1;DEP 01 CARGA 1475233 LOTE 2 QUEBRA 0;398025;KAUE ROMERO;Ajuste de Itens;2;EXPEDIENTE
107;16583;ML LUVA VINIL G C/100;09/05/2026 11:23:42;E;END.01.004.78.2.1;CANCELAMENTO DE EXPEDIÇÃO;-26;-26;2;2;-28;UN 1;DEP 01 CARGA 1475233 LOTE 2 QUEBRA 0;398025;KAUE ROMERO;Ajuste de Itens;2;EXPEDIENTE
107;87967;ML LUVA LIMPEZA GERAL P;09/05/2026 11:23:42;E;END.01.004.79.1.1;CANCELAMENTO DE EXPEDIÇÃO;0;0;3;3;-3;UN 1;DEP 01 CARGA 1475233 LOTE 2 QUEBRA 0;398025;KAUE ROMERO;Ajuste de Itens;2;EXPEDIENTE
107;87968;ML LUVA LIMPEZA GERAL G;09/05/2026 11:23:42;E;END.01.004.82.2.1;CANCELAMENTO DE EXPEDIÇÃO;0;0;3;3;-3;UN 1;DEP 01 CARGA 1475233 LOTE 2 QUEBRA 0;398025;KAUE ROMERO;Ajuste de Itens;2;EXPEDIENTE
107;99080;ML ALCOOL LIQUIDO 5L 70° INPM INCOLOR;09/05/2026 11:23:42;E;END.01.004.74.2.1;CANCELAMENTO DE EXPEDIÇÃO;220;55;8;2;53;CX 4;DEP 01 CARGA 1475233 LOTE 2 QUEBRA 0;398025;KAUE ROMERO;Ajuste de Itens;2;EXPEDIENTE
107;4164;VELA ANIV CONSERV AZUL N9;04/05/2026 07:19:53;E;END.01.092.116.1.2;CANCELAMENTO DE EXPEDIÇÃO;590;59;10;1;58;CX 10;DEP 01 CARGA 1471839 LOTE 23 QUEBRA 0;398025;KAUE ROMERO;Ajuste de Itens;23;BAZAR BG
